117005-AC2105/001               	水稻育种智能技术与平台研发-徐晓刚
121006-TW2203                   	浙江省信用风险预警分析
111011-222001                   	跨媒体智能研究中心-《情感计算大趋势》出版
101000-221006                   	综合管理部-保密专项
109000-221002                   	人才工作办公室-常规引才服务费
100000-211001/001               	后勤服务费-北京研究中心
111010-AC2201                   	面向大数据社会治理中复杂属性网络的高阶紧密子图挖掘与优化
121004-AC2202                   	面向高精密激光技术的光束漂移检测与校正方法研究
113014-AC2203                   	高灵敏度光声光谱气体检测技术研究
113014-AC2201                   	大面积分布式多参量光子皮肤触觉传感器研究
121004-AC2201                   	矢量光场下的非标记3D差分超分辨显微成像机理与技术研究
113014-AC2202                   	钙钛矿量子点的带电激子光增益及其机理研究
117008-AC2202                   	飞秒激光直写多孔玻璃制备高BI掺杂三维增益波导
117007-AC2201                   	重大/特种装备全生命周期智慧运维平台构建方法及关键技术研究
121003-AC2202                   	数字经济与共同富裕：基于多源数据的多维度多层次实证研究
121001-AC2203                   	放任机器人踝足的拟人优化与足位姿控制研究
113009-AC2201                   	基于多振子悬浮光力学系统力学量探测的研究
111011-AC2202                   	社交焦虑障碍患者复合表情加工的特征与机理研究
112004-PI2002**                 	非地面与5G及B5G地面融合通信网络空口关键技术研究（后续支出）
113014-AL2205                   	远距离随机多视角单光子非视域成像                                                                                                                                                                        
121001-AL2202                   	钢琴演奏机器人                                                                                                                                                                                          
113013-PI2201                   	科研启动经费
113014-PI2202                   	科研启动经费
118000-PI2202                   	科研启动经费
113014-PI2203                   	科研启动经费
100000-220601                   	劳务费（之科控股）
116000-AL2201                   	自适应可重构光引擎
117005-AC2203                   	基于靶向结构的小分子配体从头设计与生成AI模型
117005-AC2202                   	基于数据与计算驱动的材料设计算法与模型
117006-AC2202                   	高性能忆阻神经形态器件与芯片（配套）
103000-AF2204                   	智能计算基因数字反应堆实验平台
113012-BA2201                   	光纤通信-传感一体化网络基础理论与关键技术研究                                                                                                                                                           
111008-PI2201                   	科研启动经费
111000-PI2201                   	科研启动经费
124000-AC2202                   	基于高速机载图像的快速目标检测与智能识别关键技术研究
115011-222001/004               	智能社会治理研究中心-专项课题业务费-陶永亮
116000-AL2202                   	晶上系统中晶圆基板制备与集成工艺研究
113009-TW2201                   	高信噪比光电转换和采集电路系统技术研究
113014-KB2201PT                 	高强度超声换能器研制及高强度声场 检测关键技术研究
113014-KB2201                   	高强度超声换能器研制及高强度声场 检测关键技术研究
117005-PI2202                   	科研启动经费
113013-PI2202                   	科研启动经费
113014-PI2204                   	科研启动经费
117005-PI2201                   	科研启动经费
102000-221008                   	人力资源部---杭高院智能学院专项经费
121004-KA2203                   	射频集成微系统智能设计方法研究
111012-TW2201                   	高通量神经信号采集技术
122000-AG2201                   	多维智能感知中枢重大科技基础设施
103000-217001/002               	配套-面向人工智能操作系统领域的开源测评公共服务平台
117005-AZ2201                   	结余资金-李悦
113009-AZ2201                   	结余资金-傅振海
111010-AZ2201                   	结余资金-傅四维
117000-AZ2201                   	结余资金-邱启仓
116000-AZ2201                   	结余资金-梁元
121004-KA2202                   	面向高精密激光技术的光束漂移检测与校正方法研究                                                                                                                                                          
115006-AC2002**                 	基于审计知识图谱的智能审计分析平台及其应用
117006-BB2201                   	高性能忆阻神经形态器件与芯片
111012-AC2201/001               	面向脑机接口的微型化脑电采集芯片关键技术研究-渠慎奇
111011-AC2201                   	开放域聊天机器人关键技术研究
121001-AC2202                   	面向动态环境的机器人视觉系统持续学习技术研究
121005-AC2201                   	智能超表面辅助的绿色移动边缘计算系统轻量级资源优化配置研究
113012-AL2203                   	光纤多组分气体超敏快速传感基础研究                                                                                                                                                                      
121010-AM2101/003               	高吞吐智算集群异构资源调度技术
115011-222001/001               	智能社会治理研究中心-专项课题业务费-张兴文
115011-222001/002               	智能社会治理研究中心-专项课题业务费-吕明杰
115011-222001/003               	智能社会治理研究中心-专项课题业务费-赵宇超
121003-KB2201                   	监管友好的跨链治理与数据隐私保护技术                                                                                                                                                                    
121003-KB2201PT                 	监管友好的跨链治理与数据隐私保护技术                                                                                                                                                                    
112004-BC2101XN/002             	SOAR配套
112004-BC2101DC/002             	SOAR配套
113009-KE2201                   	SERF态原子自旋精密操控机理模型研究
113009-KE2201DF                 	SERF态原子自旋精密操控机理模型研究                                                                                                                                                                      
121010-TD2101/003               	语义-动作跨模态智能计算机手语生成系统
121010-TD2101/004               	面向国产人工智能芯片的无人车关键算法的研发与优化
112004-BC2101DC                 	SOAR技术和产品项目（对冲项目）
112004-BC2101DC/001             	SOAR自筹
112004-BC2101XN/001             	SOAR自筹
112004-BC2101RY/002             	SOAR配套
117002-BH2201                   	基于对抗环境下图像目标识别网络性能退化分析的可解释方法研究
124000-AC2201                   	智能XXXXXX系统工程样机研究与开发（716二期）
113015-PI2201                   	抗生物污染微纳传感系统的研发
113014-AC2204                   	柔性界面触觉智能感知关键计量测试技术研究（配套）                                                                                                                                                        
117008-AC2203                   	光学神经网络计算芯片                                                                                                                                                                                    
121004-PI2201                   	科研启动经费
121008-PI2201                   	科研启动经费
124000-PI2201                   	科研启动项目经费
116000-PI2201                   	科研启动项目经费
117007-AC2202                   	数字反应堆操作系统                                                                                                                                                                                      
100000-217049                   	团建费-总工程师办公室
100000-420043                   	增值税归集项目-非财拨基本支出
100000-420041                   	增值税归集项目-纵向科研项目
100000-420042                   	增值税归集项目-横向科研项目
115011-222001/006               	智能社会治理研究中心-专项课题业务费-吕明杰（单沁彤）
115011-222001/007               	智能社会治理研究中心-专项课题业务费-吕明杰（吕栋）
115011-222001/008               	智能社会治理研究中心-专项课题业务费-王平（梁楠楠）
119001-AC2202                   	抗量子隐私计算关键技术与平台
115011-222001/009               	智能社会治理研究中心-专项课题业务费-葛俊（覃缘琪）
126000-540402                   	工会（部门）-日常运营经费
116000-BB2201/001               	通感测一体的阵列式微波光子关键技术-李轩
115008-222005                   	标准化技术委员会秘书处
115011-222001/010               	智能社会治理研究中心-专项课题业务费-葛俊（谷晓丽）
111012-PI2201                   	科研启动经费
100000-215009                   	赵志峰业务费
111007-AD1901/024               	交互式众包标注主动学习方法研究
113012-AD2001**                 	716项目（已验收）
121010-AM2101/002               	针对大规模AI应用的专用缓存架构
122000-AF2206                   	智能计算材料数字反应堆实验平台
113014-AB2203                   	软体机器人疼痛感知的一体化集成柔性应变传感器研究                                                                                                                                                        
100000-217050                   	团建费-智能装备研究院
121002-BC2201                   	面向新一代信息技术的多模态医疗大数据智能管理软件                                                                                                                                                        
121002-BC2201PT                 	面向新一代信息技术的多模态医疗大数据智能管理软件                                                                                                                                                        
115011-222001/005               	智能社会治理研究中心-专项课题业务费-王平
121006-TW2201                   	浙江省数据要素市场化配置改革试点前期研究
116000-BB2201PT/001             	通感测一体的阵列式微波光子关键技术-李轩
119003-PI2201                   	科研启动经费
121010-PI2201                   	科研启动经费
121009-PI2201                   	科研启动经费
113009-PI2201                   	科研启动经费
113009-PI2202                   	科研启动经费
117008-PI2201                   	科研启动经费
119002-PI2201                   	科研启动经费
119003-PI2202                   	科研启动经费
113012-PI2102**                 	蓝宝石光纤分布式高温传感演示系统（后续支出）
113014-PI2101**                 	面向人体感知和功能增强的液态金属复合弹性光电纤维
112004-BC2101RY/001             	SOAR自筹
112004-BC2101XN                 	SOAR技术和产品项目
117009-AC2202                   	图计算加速器
117009-AC2203                   	高并发分布式图计算系统
121001-AZ2201                   	结余资金-胡易人
121004-AZ2201                   	结余资金-陈佳佳
102000-542004/004               	刘冰洁
102000-542004/006               	LEI HOU
102000-542004/008               	任冠龙
102000-542004/003               	徐承
102000-542004/005               	杨一洲
102000-542004/007               	张可欣
102000-542006/002               	俞上
121001-AZ2203                   	结余资金-张璞
121002-AZ2201                   	结余资金-马静
113014-AZ2201                   	结余资金-唐昆
113014-AZ2202                   	结余资金-庄圆
116000-AZ2202                   	结余资金-朱桢
121006-AZ2201                   	结余资金-孔祥夫
121001-AZ2204                   	结余资金-留云
121001-AZ2202                   	结余资金-沈方岩
111010-AZ2203                   	结余资金-王浩
117006-AZ2201                   	结余资金-洪朝飞
113009-AZ2204                   	结余资金-高晓文
113014-AL2206                   	超高频超声传感器材料与器件研究                                                                                                                                                                          
121007-AJ2201                   	多目拼接全景成像设备光学性能测试方法                                                                                                                                                                    
121003-430000                   	纵向间接费用归集项目（金融科技研究中心）
121006-430000                   	纵向间接费用归集项目（智能社会治理研究中心）
121007-AJ2200                   	2022年度标准制修订专项经费
121001-BH2201JL                 	水下多功能软体机器人设计与系统集成-项目激励费
101000-AK2202                   	协同创新视角下新型研发机构创新能力研究
111008-AC2102/001               	面向人工智能操作系统领域的开源测评公共服务平台配套经费
117002-AC2102/001               	面向人工智能操作系统领域的开源测评公共服务平台配套经费
113014-AC2206                   	面向ZC极端声环境的语音增强技术
121001-430000                   	纵向间接费用归集项目（机器人研究中心）
121001-AL2203                   	智能主动康复机器人核心关键技术研发及临床示范应用
113014-AL2208                   	基于MEMS微谐振传感器的光声光谱微弱信号检测技术研究                                                                                                                                                      
116000-430000                   	纵向间接费用归集项目（智能网络研究院）
103000-430000                   	纵向间接费用归集项目（科研发展部）
121001-BH2201                   	水下多功能软体机器人设计与系统集成
121006-KE2202                   	浙江省人工智能与现代服务业融合发展专题评估                                                                                                                                                              
113013-AL2204                   	非晶硅红外动态视觉传感器的制备与噪声机制                                                                                                                                                                
113014-AL2207                   	基于柔性碲烯TFT阵列的自适应量程压力传感研究                                                                                                                                                             
100000-217051                   	团建费-工会
121010-KC2201                   	浙江省“万人计划”科技创新领军人才项目
121006-AC2201                   	基于社会模拟推演的智能社会治理系统研究（预研）
121010-BB2201/002               	新型通用智能计算芯片系统架构及可编程性研究
121010-BB2201/001               	高能效可扩展智能计算芯片设计及高端系统级封装技术
121010-BB2201/003               	大规模分布式人工智能高效训练范式及试验验证
111011-PI2201                   	科研启动经费
117005-PI2203                   	科研启动经费
111012-PI2202                   	科研启动经费
112004-AD2002/001/001           	面向人工智能操作系统领域的开源测评公共服务平台配套经费
111010-AZ2202                   	结余资金-余婷
101000-AZ2201                   	结余资金-魏阙
117005-AZ2202                   	结余资金-刘善赟
121001-BA2201/002               	复杂空间环境威胁行为的融合感知与等级认知-李海峰
121001-BA2201/001               	复杂空间环境威胁行为的融合感知与等级认知-龙宁波
117002-BH2201JL                 	基于对抗环境下图像目标识别网络性能退化分析的可解释方法研究-项目激励费
121007-AJ2202                   	汽车虚拟测试平台关键量值计量评估方法
100000-430001                   	横向管理费用归集项目（实验室）
100000-652203                   	捐赠收入
101100-212004                   	“寻找AI少年”科学漫游活动经费
121005-BC2101PT                 	面向人工智能操作系统领域的开源测评公共服务平台配套经费
121007-BC2201                   	建设电子信息领域标准大数据公共服务平台项目
117007-AC2203                   	面向数字化改革的政府智能治理平台及应用建设                                                                                                                                                              
112004-AD2003/001               	面向人工智能操作系统领域的开源测评公共服务平台配套经费
112004-AD2002/004/002           	面向人工智能操作系统领域的开源测评公共服务平台配套经费
121001-UA2202                   	面向可扩展机器人集群的时滞自驱动粒子系统临界态研究
117002-UA2201                   	基于深度学习与INSAR技术的青藏高原冻土退化趋势评估方法研究
119002-UA2201                   	口译源语理解过程的认知神经机制研究
121001-UA2201                   	基于深度神经网络的电动垂直起降飞行器适坠性优化设计研究
121003-UA2201                   	基于复杂图数据及图神经网路的呼吸热病中药方复杂敢于微观作用机理研究
113009-UA2201                   	面向高带宽高灵敏度加速度传感的磁光阱刚度调控技术研究
111011-UA2201                   	模型-数据双驱动的扩散图信号恢复与溯源方法研究
121001-KB2202                   	基于工业互联网的大型机泵系统全生命周期智管控关键技术及应用示范
100000-217053                   	团建费-智能计算数字反应堆建设推进办公室
100000-217052                   	团建费-智能计算研究院
121006-KE2202JL                 	浙江省人工智能与现代服务业融合发展专题评估-激励费
121007-BJ2201                   	脑机接口关键技术专利分析研究                                                                                                                                                                            
116000-KA2201                   	微波增强MIMO多通道相位噪声高性能抑制研究
121005-KB2201                   	面向智慧交通的关键技术研究及应用示范
113011-AC2101/001               	基于FeFET的超低能耗边缘智能芯片（一期）-金成吉
121005-430000                   	纵向间接费用归集项目（智慧交通研究中心）
100000-217054                   	团建费-图计算研究中心
115012-430001                   	横向管理费用归集项目（杭钢之江数字经济联合创新研究项目）
121004-430001                   	横向管理费用归集项目（智能芯片与器件研究中心）
121009-AZ2201                   	结余资金-李融
113009-AZ2203                   	结余资金-张宁
113009-AZ2202                   	结余资金-李翠红
116000-AC2202                   	基于内生安全的文件智能灭活系统
111012-AC2202                   	脑网络组图谱启发的类脑智能研究
119001-AC2201/001               	外资研发机构开放式协同创新项目-面向新型电力系统的云边端智能计算系统关键技术研发及应用项目
121005-BB2201                   	6G通信-感知-计算融合网络架构及关键技术
121003-BB2201                   	区块链生态实体识别与关联分析技术
121005-BB2201PT                 	6G通信-感知-计算融合网络架构及关键技术                                                                                                                                                                  
113012-AL2204                   	光纤分布式传感用片上集成窄线宽脉冲光源研究                                                                                                                                                              
113012-AL2205                   	超大动态范围光纤分布式声波传感技术研究                                                                                                                                                                  
121003-BB2201PT                 	区块链生态实体识别与关联分析技术                                                                                                                                                                        
121010-BB2201PT                 	大规模分布式神经网络通用智能计算芯片                                                                                                                                                                    
121010-BB2201                   	大规模分布式神经网络通用智能计算芯片
123000-KE2201                   	之江实验室创新能力提升建设-智能计算数字反应堆研究
121001-AL2204                   	智能低空载人飞行器-工程化体系和关键技术预研                                                                                                                                                             
121003-430001                   	横向管理费用归集项目（金融科技研究中心）
108000-430000                   	横向管理费归集项目（发展合作）
121001-AL2103/003               	机器人本体运动控制系统
121006-AC2202                   	共同富裕重点人群统计监测
121001-AL2103/001               	机器人本体硬件系统
121001-AL2103/006               	机器人系统辅助工程开发与测试
121001-AL2103/002               	本体软件系统
121005-BC2101RY                 	面向人工智能操作系统领域的开源测评公共服务平台人员经费
100000-430000                   	纵向间接费用归集项目（实验室）
121002-AC2201                   	广域协同群体急救智能保障关键技术研发与应用
121010-BB2201JL                 	大规模分布式神经网络通用智能计算芯片-项目激励费
121010-BB2201JL/002             	新型通用智能计算芯片系统及可编程性研究
121010-BB2201JL/001             	高能效可扩展智能计算芯片设计及高端系统级封装技术
121010-BB2201JL/003             	大规模分布式人工智能高效训练范式及试验验证
121010-430000                   	纵向间接费用归集项目（之江-燧原联合创新研究中心）
121003-TW2203                   	绿色金融业务管理系统
121001-AL2103/004               	任务理解与自主决策系统
121001-AL2103/005               	展厅讲解实景化应用
121004-TW2201                   	高性能飞秒激光双光子光刻胶的开发与应用
113013-AL2205                   	面向红外天文探测焦平面的深低温读出电路技术                                                                                                                                                              
113014-KB2202                   	光学显微缺陷检测方法及系统研究                                                                                                                                                                          
121007-AJ2203                   	2022年度标准制修订专项经费                                                                                                                                                                              
